edge_idx,D,M,rho,H,R,P,P_avg,is_bad
6136,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6137,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6138,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6139,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6140,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6141,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6142,1.0000001,0.7507671,0.0025000002,0.0018769181,0.0,-0.0018769181,-0.0016567153,0
6143,1.0,2.3134794,0.0025000002,0.005783699,0.0,-0.005783699,-0.0033316899,0
6144,-0.9591341,0.91143996,0.042331494,0.0,0.037005905,0.037005905,0.0417542,0
6145,-0.36627612,1.0082843,0.0025000002,0.0,0.0009232762,0.0009232762,0.0016476443,0
6146,0.40602347,1.2675064,0.0025000002,0.0012865934,0.0,-0.0012865934,-0.001205497,0
6147,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6148,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6149,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6150,1.0,0.92777294,0.05,0.04638865,0.0,-0.04638865,-0.060694326,0
6151,1.0,3.2323282,0.0025000002,0.008080821,0.0,-0.008080821,-0.0059154104,0
6152,0.0,1.7573593,0.0025000002,0.0,0.0,0.0,0.0,0
6153,1.0,1.6488398,0.0025000002,0.0041221,0.0,-0.0041221,-0.0030430092,0
6154,-0.95913404,1.2057219,0.042331494,0.0,0.04895421,0.04895421,0.06943183,0
6155,0.0,2.0432668,0.0025000002,0.0,0.0,0.0,0.0,0
6156,0.9981679,3.1118696,0.05,0.15530843,0.0,-0.15530843,-0.121153265,0
6157,-0.9263003,0.8976449,0.017726487,0.0,0.014739374,0.014739374,0.009478385,0
6158,1.0,0.46298522,0.05,0.023149261,0.0,-0.023149261,-0.03642501,0
6159,0.0,0.62080675,0.0025000002,0.0,0.0,0.0,0.0,0
6160,1.0,1.0691544,0.0025000002,0.0026728862,0.0,-0.0026728862,-0.0023326748,0
6161,-0.98651606,0.40347522,0.0025000002,0.0,0.000995087,0.000995087,0.0056878505,0
6162,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
6163,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6164,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6165,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6166,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6167,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6168,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6169,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6170,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6171,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6172,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6173,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6174,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6175,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6176,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6177,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6178,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6179,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6180,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6181,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6182,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6183,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6184,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6185,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6186,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6187,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6188,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6189,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6190,-0.5263196,2.0758116,0.05,0.0,0.05462702,0.05462702,0.060665168,0
6191,0.0,1.8702458,0.0025000002,0.0,0.0,0.0,0.0,0
6192,-0.66581446,0.7842974,0.01178304,0.0,0.0061530634,0.0061530634,0.0049017146,0
6193,0.9999484,1.4278814,0.05,0.07139038,0.0,-0.07139038,-0.14661312,0
6194,-0.6514404,0.5894447,0.01178304,0.0,0.0045245467,0.0045245467,0.0044232574,0
6195,-0.95913404,1.2057219,0.042331494,0.0,0.04895421,0.04895421,0.071701005,0
6196,1.0,1.2274708,0.0025000002,0.0030686771,0.0,-0.0030686771,-0.0023765757,0
6197,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6198,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6199,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6200,-0.95913404,1.2057219,0.042331494,0.0,0.04895421,0.04895421,0.08537947,0
6201,0.0,1.3239436,0.0025000002,0.0,0.0,0.0,0.0,0
6202,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6203,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6204,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6205,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6206,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6207,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6208,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6209,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6210,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6211,1.0,1.022352,0.0025000002,0.0025558802,0.0,-0.0025558802,-0.0020535197,0
6212,1.0,1.4747671,0.0025000002,0.003686918,0.0,-0.003686918,-0.0026507077,0
6213,-0.95913404,1.0784303,0.042331494,0.0,0.04378597,0.04378597,0.05884935,0
6214,1.0000001,1.4682401,0.0025000002,0.003670601,0.0,-0.003670601,-0.0029769228,0
6215,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6216,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6217,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6218,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6219,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6220,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6221,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6222,0.8975171,1.395971,0.0025000002,0.0031322697,0.0,-0.0031322697,-0.0025034645,0
6223,-0.93938124,0.9411219,0.017726487,0.0,0.015671493,0.015671493,0.017301098,0
6224,0.0,2.6002164,0.0025000002,0.0,0.0,0.0,0.0,0
6225,0.9955525,3.5221272,0.0025000002,0.008766157,0.0,-0.008766157,-0.0069063883,0
6226,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6227,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6228,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6229,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6230,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6231,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6232,1.0,2.5743368,0.0025000002,0.0064358423,0.0,-0.0064358423,-0.0064358423,0
6233,-0.87250936,0.9900238,0.012311298,0.0,0.010634561,0.010634561,0.007603459,0
6234,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6235,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6236,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6237,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6238,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6239,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6240,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6241,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6242,0.99999994,0.69666296,0.05,0.034833144,0.0,-0.034833144,-0.16741656,0
6243,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
6244,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
6245,0.0,3.1573205,0.0025000002,0.0,0.0,0.0,0.0,0
6246,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
6247,1.0,0.7059005,0.05,0.035295025,0.0,-0.035295025,-0.033337243,0
6248,0.99999994,1.9573886,0.0025000002,0.0048934715,0.0,-0.0048934715,-0.0035561675,0
6249,0.99763465,0.40076986,0.0025000002,0.0009995548,0.0,-0.0009995548,-0.0031503583,0
6250,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
6251,0.99999994,0.9699007,0.0025000002,0.0024247519,0.0,-0.0024247519,-0.0023218077,0
6252,1.0,1.2702175,0.0025000002,0.003175544,0.0,-0.003175544,-0.0034275567,0
6253,0.0,3.963136,0.0025000002,0.0,0.0,0.0,0.0,0
6254,-0.87250936,0.8083511,0.012311298,0.0,0.008683084,0.008683084,0.0061711757,0
6255,0.99999994,2.4947817,0.0025000002,0.006236954,0.0,-0.006236954,-0.005693787,0
6256,0.9999999,1.2815089,0.05,0.06407544,0.0,-0.06407544,-0.05703772,0
6257,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6258,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6259,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6260,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6261,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6262,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6263,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6264,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6265,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6266,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6267,-0.93938124,1.0522063,0.017726487,0.0,0.017521264,0.017521264,0.01272047,0
6268,0.99782884,2.0108125,0.0025000002,0.005016117,0.0,-0.005016117,-0.0037210847,0
6269,1.0,1.3261855,0.0025000002,0.003315464,0.0,-0.003315464,-0.003597565,0
6270,0.2862962,1.6666734,0.05,0.023858113,0.0,-0.023858113,-0.015247457,0
6271,0.28629622,2.9653652,0.0025000002,0.0021224322,0.0,-0.0021224322,-0.0012858729,0
6272,0.28994823,1.7402338,0.0025000002,0.0012614443,0.0,-0.0012614443,-0.0011047171,0
6273,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6274,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6275,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6276,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6277,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6278,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6279,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6280,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6281,0.9503565,1.0436409,0.05,0.049591545,0.0,-0.049591545,-0.097451694,0
6282,-0.876311,3.0268502,0.0025000002,0.0,0.0066311555,0.0066311555,0.0043473803,0
6283,0.0,2.6090462,0.0025000002,0.0,0.0,0.0,0.0,0
6284,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6285,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6286,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6287,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6288,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6289,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6290,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6291,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6292,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6293,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6294,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6295,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6296,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6297,0.9999999,1.0,0.05,0.049999993,0.0,-0.049999993,-0.049999993,0
6298,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6299,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6300,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6301,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6302,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6303,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6304,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6305,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6306,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6307,0.48860356,0.18629606,0.05,0.004551246,0.0,-0.004551246,-0.020810384,0
6308,0.0,0.74886554,0.0025000002,0.0,0.0,0.0,0.0,0
6309,0.5228927,0.23743191,0.042331494,0.0052555148,0.0,-0.0052555148,-0.037730373,0
6310,0.0,0.5774874,0.0025000002,0.0,0.0,0.0,0.0,0
6311,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
6312,0.49323446,0.34869915,0.0025000002,0.00042997612,0.0,-0.00042997612,-0.00102323,0
6313,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6314,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6315,0.99973845,1.4192934,0.05,0.07094611,0.0,-0.07094611,-0.09071885,0
6316,0.9987627,5.07306,0.05,0.25333917,0.0,-0.25333917,-0.13389486,0
6317,0.9997702,1.2614295,0.05,0.06305698,0.0,-0.06305698,-0.124976546,0
6318,0.0,3.5762336,0.0025000002,0.0,0.0,0.0,0.0,0
6319,0.0,3.414093,0.0025000002,0.0,0.0,0.0,0.0,0
6320,0.9802338,5.105265,0.0025000002,0.012510885,0.0,-0.012510885,-0.009470837,0
6321,0.9987627,3.9639137,0.0025000002,0.009897524,0.0,-0.009897524,-0.005484602,0
6322,0.0,2.397413,0.0025000002,0.0,0.0,0.0,0.0,0
6323,0.0,2.0888712,0.0025000002,0.0,0.0,0.0,0.0,0
6324,0.9987627,3.3475378,0.0025000002,0.008358491,0.0,-0.008358491,-0.004937038,0
6325,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6326,0.46197402,0.310157,0.05,0.007164224,0.0,-0.007164224,-0.015610328,0
6327,-0.23843895,0.47209066,0.0025000002,0.0,0.00028141204,0.00028141204,0.00037216127,0
6328,-0.23843893,0.38099664,0.0025000002,0.0,0.0002271111,0.0002271111,0.00030253798,0
6329,0.50225365,0.28840175,0.042331494,0.0061317524,0.0,-0.0061317524,-0.019520978,0
6330,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6331,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6332,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6333,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6334,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6335,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6336,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6337,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6338,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6339,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6340,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6341,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6342,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6343,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6344,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6345,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6346,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6347,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6348,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6349,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6350,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6351,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6352,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6353,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
6354,0.0,6.9999995,0.0025000002,0.0,0.0,0.0,0.0,0
6355,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6356,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6357,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6358,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6359,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6360,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6361,0.6634444,1.0101852,0.05,0.03351009,0.0,-0.03351009,-0.03898788,0
6362,0.99593854,1.0378457,0.05,0.05168153,0.0,-0.05168153,-0.032908376,0
6363,0.9987417,0.9965053,0.0025000002,0.0024881286,0.0,-0.0024881286,-0.0026666722,0
6364,0.9987417,1.540228,0.0025000002,0.003845725,0.0,-0.003845725,-0.003084417,0
6365,0.0,2.9396474,0.0025000002,0.0,0.0,0.0,0.0,0
6366,0.050532296,2.419307,0.0025000002,0.00030563286,0.0,-0.00030563286,-0.00050022575,0
6367,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
6368,0.9987417,1.298172,0.0025000002,0.0032413465,0.0,-0.0032413465,-0.0026266088,0
6369,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
6370,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6371,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6372,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6373,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6374,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6375,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6376,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6377,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6378,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6379,0.0,0.89768356,0.0025000002,0.0,0.0,0.0,0.0,0
6380,0.0,0.7179447,0.0025000002,0.0,0.0,0.0,0.0,0
6381,0.0,1.1969115,0.0025000002,0.0,0.0,0.0,0.0,0
6382,-0.9591341,0.91143996,0.042331494,0.0,0.037005905,0.037005905,0.07684496,0
6383,-0.15340684,1.8083231,0.0025000002,0.0,0.0006935229,0.0006935229,0.000946222,0
6384,0.0,0.731424,0.0025000002,0.0,0.0,0.0,0.0,0
6385,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6386,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6387,-0.97275436,0.9128073,0.05,0.0,0.044396862,0.044396862,0.14379272,0
6388,0.0,0.9434634,0.0025000002,0.0,0.0,0.0,0.0,0
6389,0.0,0.5297394,0.0025000002,0.0,0.0,0.0,0.0,0
6390,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
6391,-0.6450732,0.12975585,0.2356608,0.0,0.019725285,0.019725285,0.041945934,0
6392,-0.6475534,0.25766745,0.2356608,0.0,0.039320815,0.039320815,0.11967536,0
6393,-0.66206026,0.2318014,0.2356608,0.0,0.03616604,0.03616604,0.109262705,0
6394,-0.65941423,0.15496607,0.2356608,0.0,0.024081431,0.024081431,0.044563208,0
6395,-0.6300866,0.1228998,0.2356608,0.0,0.018248988,0.018248988,0.06881647,0
6396,-0.67060524,0.2493157,0.01178304,0.0,0.0019700348,0.0019700348,0.0060991626,0
6397,-0.68294764,4.0,0.01178304,0.0,0.0321888,0.0321888,0.01942455,0
6398,-0.6724191,0.07841446,0.01178304,0.0,0.00062128884,0.00062128884,0.003925263,0
6399,-0.68294764,2.7193248,0.01178304,0.0,0.02188295,0.02188295,0.014271626,0
6400,-0.6623528,0.41564706,0.01178304,0.0,0.00324393,0.00324393,0.0066902693,0
6401,-0.6801916,0.15160935,0.01178304,0.0,0.0012151072,0.0012151072,0.00372814,0
6402,-0.67241913,0.20047253,0.01178304,0.0,0.0015883724,0.0015883724,0.00705489,0
6403,-0.6829477,0.15357845,0.01178304,0.0,0.0012358765,0.0012358765,0.0049171457,0
6404,-0.68495005,0.49982998,0.01178304,0.0,0.0040340247,0.0040340247,0.00740754,0
6405,-0.65805054,0.29724684,0.01178304,0.0,0.0023048033,0.0023048033,0.006062348,0
6406,-0.66565084,0.124921985,0.01178304,0.0,0.000979812,0.000979812,0.004041242,0
6407,-0.70945096,0.34628665,0.01178304,0.0,0.0028947794,0.0028947794,0.006370798,0
6408,-0.67241913,0.19985147,0.01178304,0.0,0.0015834515,0.0015834515,0.006082986,0
6409,-0.66300046,0.10266481,0.01178304,0.0,0.00080203405,0.00080203405,0.005202681,0
6410,-0.6533216,0.3095185,0.01178304,0.0,0.002382709,0.002382709,0.0034845877,0
6411,-0.6829477,0.14441887,0.01178304,0.0,0.0011621675,0.0011621675,0.0048802914,0
6412,-0.6564528,0.3280262,0.01178304,0.0,0.0025372857,0.0025372857,0.0062061315,0
6413,-0.66581446,0.46529216,0.01178304,0.0,0.0036503654,0.0036503654,0.0049017146,0
6414,-0.6514404,0.5630533,0.01178304,0.0,0.004321968,0.004321968,0.0044232574,0
6415,-0.6829477,0.1432129,0.01178304,0.0,0.0011524628,0.0011524628,0.0042994535,0
6416,-0.6829477,3.0,0.01178304,0.0,0.024141598,0.024141598,0.015794022,0
6417,-0.6801916,0.5357031,0.01178304,0.0,0.004293513,0.004293513,0.0052673426,0
6418,-0.67241913,0.17607094,0.01178304,0.0,0.0013950351,0.0013950351,0.006958221,0
6419,-0.6724192,0.1906939,0.01178304,0.0,0.0015108949,0.0015108949,0.0077551277,0
6420,-0.6706052,0.17926426,0.01178304,0.0,0.0014165046,0.0014165046,0.0052185045,0
6421,-0.68294775,0.19103864,0.01178304,0.0,0.0015373263,0.0015373263,0.003583155,0
6422,-0.68294775,1.0,0.01178304,0.0,0.008047201,0.008047201,0.009289032,0
6423,-0.65805054,0.16082445,0.01178304,0.0,0.0012470064,0.0012470064,0.0055334494,0
6424,-0.6170813,0.25024098,0.01178304,0.0,0.0018195255,0.0018195255,0.0020264739,0
6425,-0.6644573,0.26175654,0.01178304,0.0,0.0020493777,0.0020493777,0.0034177778,0
6426,-0.6829477,0.13082641,0.01178304,0.0,0.0010527862,0.0010527862,0.0030085414,0
6427,-0.67060524,1.0162773,0.01178304,0.0,0.008030388,0.008030388,0.009129339,0
6428,-0.66565084,0.1692628,0.01178304,0.0,0.0013275943,0.0013275943,0.0031749709,0
6429,-0.6540875,0.43149784,0.01178304,0.0,0.003325614,0.003325614,0.006184838,0
6430,-0.67241913,0.11674903,0.01178304,0.0,0.00092501915,0.00092501915,0.0051289625,0
6431,-0.6829477,0.10943716,0.01178304,0.0,0.0008806627,0.0008806627,0.0047395388,0
6432,-0.6644573,0.3083259,0.01178304,0.0,0.0024139842,0.0024139842,0.003600081,0
6433,-0.7056,0.06189737,0.05,0.0,0.0021837393,0.0021837393,0.0038673743,0
6434,0.0,1.0793258,0.0025000002,0.0,0.0,0.0,0.0,0
6435,-0.99552476,1.280675,0.0025000002,0.0,0.0031873598,0.0031873598,0.0040779347,0
6436,0.0,0.116232984,0.0025000002,0.0,0.0,0.0,0.0,0
6437,0.9929974,0.086057395,0.0025000002,0.00021363693,0.0,-0.00021363693,-0.0006389136,0
6438,-0.9919714,0.09412071,0.0025000002,0.0,0.00023341263,0.00023341263,0.00411142,0
6439,-0.007380314,0.23287687,0.0025000002,0.0,4.2967613e-06,4.2967613e-06,7.274368e-06,0
6440,0.99106985,0.16326642,0.0025000002,0.0004045211,0.0,-0.0004045211,-0.0005513071,0
6441,-0.98647225,0.1198305,0.0025000002,0.0,0.00029552367,0.00029552367,0.0019204984,0
6442,-0.99332654,0.123275116,0.0025000002,0.0,0.0003061311,0.0003061311,0.0019839092,0
6443,-0.9955249,0.061613135,0.0025000002,0.0,0.00015334354,0.00015334354,0.001928326,0
6444,-0.9914497,0.47861916,0.0025000002,0.0,0.0011863172,0.0011863172,0.004462564,0
6445,-0.99366206,0.07971487,0.0025000002,0.0,0.00019802412,0.00019802412,0.0020173998,0
6446,1.0,0.36665228,0.0025000002,0.0009166308,0.0,-0.0009166308,-0.0005936633,0
6447,0.9959235,0.23871863,0.0025000002,0.0005943638,0.0,-0.0005943638,-0.00072535826,0
6448,-0.8502833,0.34351838,0.0025000002,0.0,0.0007302199,0.0007302199,0.001840939,0
6449,0.0,0.7104155,0.0025000002,0.0,0.0,0.0,0.0,0
6450,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6451,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6452,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6453,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
6454,0.93006176,0.6184947,0.05,0.028761914,0.0,-0.028761914,-0.041683882,0
6455,-0.9737505,1.7332654,0.0025000002,0.0,0.0042194203,0.0042194203,0.0038992842,0
6456,0.0,1.438182,0.0025000002,0.0,0.0,0.0,0.0,0
6457,-0.9737505,0.55485916,0.0025000002,0.0,0.001350736,0.001350736,0.0023252736,0
6458,0.9986213,0.71309996,0.05,0.03560584,0.0,-0.03560584,-0.053226374,0
6459,0.991058,1.5536977,0.05,0.076990224,0.0,-0.076990224,-0.048274502,0
6460,0.0,1.2554959,0.0025000002,0.0,0.0,0.0,0.0,0
6461,0.0,1.7059568,0.0025000002,0.0,0.0,0.0,0.0,0
6462,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
6463,0.993991,1.6227496,0.0025000002,0.0040324964,0.0,-0.0040324964,-0.004741597,0
6464,0.9858631,1.7007744,0.0025000002,0.004191827,0.0,-0.004191827,-0.0051020198,0
6465,0.97796476,1.2461408,0.0025000002,0.0030467047,0.0,-0.0030467047,-0.003604549,0
6466,0.0,3.6228611,0.0025000002,0.0,0.0,0.0,0.0,0
6467,0.0,1.103312,0.0025000002,0.0,0.0,0.0,0.0,0
6468,0.6024042,0.8607064,0.0025000002,0.0012962329,0.0,-0.0012962329,-0.0020515244,0
6469,0.97796464,0.493489,0.0025000002,0.001206537,0.0,-0.001206537,-0.0029301168,0
6470,0.9910579,1.2140056,0.0025000002,0.0030078748,0.0,-0.0030078748,-0.0022291965,0
6471,0.0,1.6500276,0.0025000002,0.0,0.0,0.0,0.0,0
6472,0.9857875,1.7269212,0.0025000002,0.004255944,0.0,-0.004255944,-0.00575611,0
6473,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
6474,0.97796464,1.1745751,0.0025000002,0.0028717325,0.0,-0.0028717325,-0.00333573,0
6475,1.0000001,0.9409977,0.05,0.047049895,0.0,-0.047049895,-0.05065473,0
