dataset,seed,edge_src,edge_dst,feature_risk,feature_similarity,confidence_edge_score,raw_stability_score,residualized_stability,stability_residual_final,fo_prune,sr_prune,conf_prune,bad_edge,ambiguity_bucket
Cora,0,761,1401,1.0,0.0,1.0630784034729004,0.5025707483291626,0.5160702466964722,1.2067086696624756,True,True,True,False,2
Cora,0,761,1443,1.0,0.0,1.053057312965393,0.475857138633728,0.4419502913951874,1.170377492904663,True,True,True,False,2
Cora,0,762,859,0.6930297017097473,0.3069702982902527,0.5023321509361267,0.5746672749519348,0.6389475464820862,0.4094635844230652,False,False,False,False,0
Cora,0,762,2448,0.7546417713165283,0.24535824358463287,0.5790029764175415,0.5434110164642334,0.581007182598114,0.4578930139541626,False,False,False,False,0
Cora,0,763,1635,0.9082337021827698,0.09176629036664963,1.0040812492370605,0.35875844955444336,0.1285620480775833,0.8202025890350342,False,False,False,False,2
Cora,0,764,796,0.7139612436294556,0.28603875637054443,0.25355294346809387,0.5498852133750916,0.592522382736206,0.4061839282512665,False,False,False,False,0
Cora,0,764,1358,0.8569806218147278,0.14301937818527222,0.9472705721855164,0.5639902949333191,0.6368340253829956,0.7807739973068237,False,False,False,False,1
Cora,0,764,1606,0.9482912421226501,0.05170877277851105,1.0227388143539429,0.5795109272003174,0.677282989025116,1.2068727016448975,True,True,False,False,2
Cora,0,764,1612,0.8043535947799683,0.19564639031887054,0.6814007759094238,0.7932330965995789,0.8811310529708862,0.7124115824699402,False,False,False,False,0
Cora,0,765,1147,0.817993700504303,0.18200628459453583,0.4166606068611145,0.5087119340896606,0.5065957307815552,0.318271279335022,False,False,False,False,0
Cora,0,765,2367,0.8604273796081543,0.1395726203918457,0.6284162998199463,0.5229116082191467,0.5486480593681335,0.6218388080596924,False,False,False,False,1
Cora,0,766,845,0.8639172315597534,0.13608276844024658,0.7090955376625061,0.22831052541732788,0.022228699177503586,0.516653299331665,False,False,False,False,1
Cora,0,766,1297,1.0,0.0,1.1438305377960205,0.2610381841659546,0.05487937852740288,0.9742183685302734,True,False,True,False,2
Cora,0,766,1868,1.0,0.0,1.1085562705993652,0.2593417465686798,0.05407768860459328,0.9855331182479858,True,False,True,False,2
Cora,0,767,873,0.9472953677177429,0.05270463228225708,1.2104437351226807,0.5526081919670105,0.6287442445755005,1.1772282123565674,True,True,True,False,2
Cora,0,767,1701,0.949999988079071,0.04999999701976776,1.1844253540039062,0.4563899636268616,0.38182348012924194,1.071587324142456,True,True,True,False,2
Cora,0,767,2314,0.9552786350250244,0.04472136124968529,1.2770570516586304,0.4373352825641632,0.3326288163661957,1.0758143663406372,True,True,True,False,2
Cora,0,768,1566,1.0,0.0,1.1408424377441406,0.6631660461425781,0.7901027202606201,1.3462028503417969,True,True,True,False,2
Cora,0,768,1723,0.7051160931587219,0.2948839068412781,0.4003352224826813,0.5923751592636108,0.6699948906898499,0.4344981908798218,False,False,False,False,0
Cora,0,768,1724,0.6984886527061462,0.30151134729385376,0.40434372425079346,0.929512619972229,0.9352816343307495,0.561201810836792,False,False,False,False,0
Cora,0,769,1927,0.872311532497406,0.127688467502594,0.763537585735321,0.5622426867485046,0.6362509727478027,0.8519604206085205,False,False,False,False,1
Cora,0,770,1894,0.9017053842544556,0.09829463809728622,1.0596530437469482,0.6422759890556335,0.755994439125061,1.0567924976348877,False,True,False,False,2
Cora,0,770,2117,0.8666337728500366,0.13336625695228577,0.9128342866897583,0.5977320075035095,0.6985642313957214,0.6903651356697083,False,False,False,False,1
Cora,0,771,1080,0.8748913407325745,0.12510864436626434,0.7315428256988525,0.6431583762168884,0.7529334425926208,0.9177355766296387,False,False,False,False,1
Cora,0,771,1156,0.766873836517334,0.2331261932849884,0.3991691470146179,0.624569833278656,0.7177318930625916,0.5490306615829468,False,False,False,False,0
Cora,0,772,908,0.881530225276947,0.11846977472305298,1.0304641723632812,0.8490291237831116,0.9228918552398682,1.0178557634353638,False,False,False,False,1
Cora,0,773,1072,0.7139612436294556,0.28603875637054443,0.5351285934448242,0.49224618077278137,0.45288243889808655,0.3365643620491028,False,False,False,False,0
Cora,0,773,1505,0.7777228951454163,0.22227710485458374,0.6654398441314697,0.4292566478252411,0.2794256806373596,0.3516507148742676,False,False,False,False,0
Cora,0,775,2075,0.9457674026489258,0.05423261597752571,0.9454120993614197,0.3883375823497772,0.18417024612426758,0.9023212194442749,True,False,False,False,2
Cora,0,776,1413,0.6651445627212524,0.33485540747642517,0.30467894673347473,0.44239768385887146,0.3144814372062683,0.1439763903617859,False,False,False,False,0
Cora,0,776,1542,0.9067495465278625,0.09325047582387924,0.9062021374702454,0.3665311634540558,0.13898403942584991,0.8077582120895386,False,False,False,False,2
Cora,0,778,779,0.8799039125442505,0.1200961098074913,0.8142263293266296,0.5532774925231934,0.6179578304290771,0.8633845448493958,False,False,False,False,1
Cora,0,778,1224,0.8218258619308472,0.17817415297031403,0.6268129348754883,0.7835608124732971,0.8774141669273376,0.765468955039978,False,False,False,False,0
Cora,0,778,1370,0.7891814708709717,0.21081849932670593,0.5607463121414185,0.5716881155967712,0.6400408148765564,0.5538043975830078,False,False,False,False,0
Cora,0,778,1914,0.7278344631195068,0.27216553688049316,0.5323591232299805,0.5845286250114441,0.6557102203369141,0.4574192762374878,False,False,False,False,0
Cora,0,778,1919,0.6150997877120972,0.38490018248558044,0.45696377754211426,0.5810979604721069,0.646600067615509,0.36353033781051636,False,False,False,False,0
Cora,0,779,1224,0.9572039842605591,0.042796045541763306,1.1211645603179932,0.745467483997345,0.8694701194763184,1.3494460582733154,True,True,True,False,2
Cora,0,779,1370,0.7974520921707153,0.20254787802696228,0.492311030626297,0.5941194295883179,0.6787406206130981,0.593652069568634,False,False,False,False,0
Cora,0,779,1592,0.8327516317367554,0.16724839806556702,0.6071350574493408,0.5855907201766968,0.6670796275138855,0.6917498111724854,False,False,False,False,1
Cora,0,779,1914,0.9346279501914978,0.0653720498085022,1.0917935371398926,0.5704259872436523,0.6627796292304993,1.1725091934204102,True,True,True,False,2
Cora,0,779,1919,0.9537749886512756,0.04622501879930496,1.1780846118927002,0.5461437702178955,0.6149697303771973,1.2108993530273438,True,True,True,False,2
Cora,0,779,1973,0.824588418006897,0.17541159689426422,0.5748851895332336,0.5906159281730652,0.6764084100723267,0.6732745170593262,False,False,False,False,1
Cora,0,780,2341,0.5149286985397339,0.4850712716579437,0.44453755021095276,0.43245452642440796,0.2815392315387726,0.08665549010038376,False,False,False,False,0
Cora,0,781,2402,0.9470744132995605,0.05292561277747154,1.1906566619873047,0.6858542561531067,0.8106551766395569,1.0642262697219849,True,True,True,False,2
Cora,0,783,893,0.6584349870681763,0.34156501293182373,0.4609357714653015,0.644095242023468,0.7353691458702087,0.4299066960811615,False,False,False,False,0
Cora,0,783,1061,0.8048200011253357,0.1951799988746643,0.6009401082992554,0.6858647465705872,0.7897383570671082,0.6703774929046631,False,False,False,False,0
Cora,0,783,1143,0.6922065019607544,0.3077934980392456,0.47183147072792053,0.6353193521499634,0.7266234159469604,0.4516252279281616,False,False,False,False,0
Cora,0,783,2376,0.7717822790145874,0.2282177209854126,0.5625683069229126,0.6528638005256653,0.7495809197425842,0.5717513561248779,False,False,False,False,0
Cora,0,784,960,0.7574643492698669,0.24253565073013306,0.5201151371002197,0.26623043417930603,0.028933750465512276,0.18947234749794006,False,False,False,False,0
Cora,0,784,1701,0.850928783416748,0.14907120168209076,0.8939945697784424,0.4669911861419678,0.3967640697956085,0.6316777467727661,False,False,False,False,1
Cora,0,785,1664,0.8418861031532288,0.15811388194561005,0.7097150087356567,0.3115833103656769,0.06522847712039948,0.40476274490356445,False,False,False,False,1
Cora,0,786,947,0.9089968800544739,0.09100314229726791,0.9583849310874939,0.4844071865081787,0.45922306180000305,0.767400324344635,False,False,False,False,2
Cora,0,788,1031,0.732738733291626,0.26726123690605164,0.17859485745429993,0.36455366015434265,0.11405874043703079,0.1920960545539856,False,False,False,False,0
Cora,0,788,1952,0.8114382028579712,0.1885618269443512,0.32734495401382446,0.2542107105255127,0.02601851150393486,0.30994459986686707,False,False,False,False,0
Cora,0,788,2033,0.6944949626922607,0.30550503730773926,0.20151591300964355,0.21079480648040771,0.006996574345976114,0.09485460072755814,False,False,False,False,0
Cora,0,788,2041,0.9573598504066467,0.04264014586806297,1.107499361038208,0.21675290167331696,0.03505575284361839,0.932475745677948,True,False,True,False,2
Cora,0,788,2205,0.732738733291626,0.26726123690605164,0.178704172372818,0.36455366015434265,0.1141316220164299,0.19253334403038025,False,False,False,False,0
Cora,0,789,1240,0.8601242899894714,0.13987571001052856,0.6529042720794678,0.7910559177398682,0.8868157863616943,0.9205597043037415,False,False,False,False,1
Cora,0,789,1703,0.8500000238418579,0.14999999105930328,0.622403621673584,0.5716243386268616,0.6468915939331055,0.7521864175796509,False,False,False,False,1
Cora,0,790,1548,0.8694417476654053,0.13055823743343353,0.6768456697463989,0.2030298262834549,0.01690838858485222,0.5287697315216064,False,False,False,False,1
Cora,0,790,1810,0.9531707167625427,0.046829286962747574,1.009474515914917,0.5155031085014343,0.5483565330505371,1.0356205701828003,True,False,False,False,2
Cora,0,791,2034,0.8043535947799683,0.19564639031887054,0.48272716999053955,0.5379197597503662,0.5743750333786011,0.5593069195747375,False,False,False,False,0
Cora,0,791,2130,0.8994961977005005,0.10050378739833832,0.8203483819961548,0.1815483719110489,0.017491435632109642,0.6586800813674927,False,False,False,False,1
Cora,0,792,1488,0.9444444179534912,0.0555555634200573,1.1433932781219482,0.5243780612945557,0.5673055648803711,1.136997938156128,True,True,True,False,2
Cora,0,792,1558,0.8525580167770386,0.14744195342063904,0.7519130706787109,0.778935968875885,0.8781429529190063,0.8768857717514038,False,False,False,False,1
Cora,0,792,1986,0.8821488618850708,0.1178511381149292,0.8972013592720032,0.5183857679367065,0.5404853820800781,0.8291670083999634,False,False,False,False,1
Cora,0,792,2555,0.8782838582992554,0.12171613425016403,0.9496392011642456,0.6716256737709045,0.7837620973587036,0.9406930804252625,False,False,False,False,1
Cora,0,793,1896,0.7542634010314941,0.24573659896850586,0.34837108850479126,0.49997270107269287,0.4788280427455902,0.40598350763320923,False,False,False,False,0
Cora,0,793,1902,0.8086540699005127,0.1913459450006485,0.42963337898254395,0.44211632013320923,0.3223525881767273,0.36600828170776367,False,False,False,False,0
Cora,0,793,1903,0.5694715976715088,0.4305284023284912,0.37661248445510864,0.49480241537094116,0.4579840898513794,0.2545003890991211,False,False,False,False,0
Cora,0,793,2592,0.8384854197502136,0.16151456534862518,0.5409591197967529,0.4912891089916229,0.4625755846500397,0.4953538179397583,False,False,False,False,1
Cora,0,794,863,0.7977400422096252,0.20225995779037476,0.27796807885169983,0.28753751516342163,0.04139639809727669,0.2767108678817749,False,False,False,False,0
Cora,0,794,1160,0.7560250163078308,0.24397499859333038,0.24488011002540588,0.2600848972797394,0.025435462594032288,0.18437066674232483,False,False,False,False,0
Cora,0,794,1590,0.8601242899894714,0.13987571001052856,0.5381167531013489,0.3452785611152649,0.10516725480556488,0.530136227607727,False,False,False,False,1
Cora,0,795,1645,0.8114382028579712,0.1885618269443512,0.6948108673095703,0.631458580493927,0.7302674651145935,0.47944754362106323,False,False,False,False,0
Cora,0,795,1810,0.862350583076477,0.13764943182468414,0.9682238101959229,0.669124186038971,0.7782959938049316,0.6853727698326111,False,False,False,False,1
Cora,0,796,1103,0.9046537280082703,0.09534625709056854,0.8953793048858643,0.5100479125976562,0.526127815246582,0.9789920449256897,False,False,False,False,2
Cora,0,796,1317,0.7763931751251221,0.22360679507255554,0.34724146127700806,0.5119903683662415,0.5098753571510315,0.45953279733657837,False,False,False,False,0
Cora,0,796,1358,0.8999999761581421,0.09999999403953552,1.1589534282684326,0.5191670060157776,0.5471904277801514,0.9413672685623169,False,False,True,False,1
Cora,0,797,800,0.4041205048561096,0.5958794951438904,0.45528748631477356,0.6572065949440002,0.7457910776138306,0.38071203231811523,False,False,False,False,0
Cora,0,797,1358,0.9087129235267639,0.09128709137439728,1.2559579610824585,0.47591206431388855,0.43451642990112305,0.9767509698867798,False,False,True,False,2
Cora,0,797,1833,0.7190243005752563,0.28097572922706604,0.34884482622146606,0.2784123718738556,0.03112017922103405,0.13173237442970276,False,False,False,False,0
Cora,0,797,2359,0.8979379534721375,0.10206206887960434,0.8793090581893921,0.4103160798549652,0.23664455115795135,0.7648859024047852,False,False,False,False,1
Cora,0,798,1381,0.8377785682678223,0.16222143173217773,0.7442606091499329,0.7551891803741455,0.8560600280761719,0.5892609357833862,False,False,False,False,1
Cora,0,798,1793,1.0,0.0,1.147620439529419,0.682948648929596,0.8103636503219604,1.1591901779174805,True,True,True,False,2
Cora,0,798,1794,0.9100157618522644,0.08998425304889679,1.1228408813476562,0.7502266764640808,0.8679396510124207,0.9950804710388184,False,False,True,False,2
Cora,0,798,1795,0.736842155456543,0.2631578743457794,0.5447489023208618,0.7832276225090027,0.8701989054679871,0.57667076587677,False,False,False,False,0
Cora,0,799,961,0.9510884284973145,0.048911597579717636,1.0588148832321167,0.5042302012443542,0.5178922414779663,0.8857954740524292,True,False,False,False,2
Cora,0,800,820,0.8297486901283264,0.1702512949705124,0.7038845419883728,0.6169388294219971,0.7149624228477478,0.7075103521347046,False,False,False,False,1
Cora,0,800,889,0.7051160931587219,0.2948839068412781,0.5065228343009949,0.7107272148132324,0.8038772344589233,0.5014029741287231,False,False,False,False,0
Cora,0,800,1834,0.9148743748664856,0.0851256474852562,1.1408789157867432,0.5265066623687744,0.569929301738739,1.100393533706665,True,True,True,False,2
Cora,0,801,1470,0.7948043346405029,0.20519566535949707,0.5751402378082275,0.6816084384918213,0.7827417254447937,0.6378543376922607,False,False,False,False,0
Cora,0,801,1961,1.0,0.0,1.1721447706222534,0.6386735439300537,0.7637926936149597,1.1514465808868408,True,True,True,False,2
Cora,0,801,2516,0.9523268938064575,0.04767312854528427,1.237045407295227,0.6325547099113464,0.7538808584213257,1.0841593742370605,True,True,True,False,2
Cora,0,802,1307,0.8867722749710083,0.11322770267724991,0.8285474181175232,0.9317319989204407,0.9545950889587402,1.0532759428024292,False,True,False,False,1
Cora,0,803,2100,0.8048200011253357,0.1951799988746643,0.6763355135917664,0.801578164100647,0.8852124214172363,0.49812328815460205,False,False,False,False,0
Cora,0,804,1307,0.37453722953796387,0.6254627704620361,0.4570730924606323,0.9646074771881104,0.9418409466743469,0.4776983857154846,False,False,False,False,0
Cora,0,805,963,1.0,0.0,1.2889001369476318,0.40472835302352905,0.23285473883152008,1.0585051774978638,True,True,True,False,2
Cora,0,805,2236,0.9009852409362793,0.0990147516131401,0.9756212830543518,0.39616432785987854,0.19656001031398773,0.7250382900238037,False,False,False,False,2
Cora,0,806,1383,0.7673789262771606,0.23262104392051697,0.4339333772659302,0.6349837183952332,0.7301945686340332,0.37444424629211426,False,False,False,False,0
Cora,0,807,1226,0.7772822976112366,0.22271770238876343,0.22367173433303833,0.46202197670936584,0.37183877825737,0.3946687579154968,False,False,False,False,0
Cora,0,807,1955,0.8604273796081543,0.1395726203918457,0.5107499361038208,0.38828304409980774,0.17039573192596436,0.5696195363998413,False,False,False,False,1
Cora,0,807,1956,0.7667152881622314,0.23328472673892975,0.19783543050289154,0.42276328802108765,0.25748851895332336,0.31799793243408203,False,False,False,False,0
Cora,0,808,924,0.564714252948761,0.435285747051239,0.4615188241004944,0.4391309320926666,0.3039137125015259,0.024378689005970955,False,False,False,False,0
Cora,0,808,1785,1.0,0.0,1.2077836990356445,0.3622717559337616,0.13978572189807892,0.9914728999137878,True,False,True,False,2
Cora,0,808,2383,0.8681238889694214,0.13187609612941742,0.8763937950134277,0.7035158276557922,0.8148822784423828,0.9283033013343811,False,False,False,False,1
Cora,0,809,1115,1.0,0.0,1.2208293676376343,0.9578367471694946,0.9789373874664307,1.4341702461242676,True,True,True,False,2
Cora,0,809,2228,0.8630693554878235,0.1369306445121765,0.8503024578094482,1.0048868656158447,0.9709204435348511,0.979119598865509,False,False,False,False,1
Cora,0,809,2229,1.0,0.0,1.2288461923599243,1.0174055099487305,0.9926390051841736,1.4615917205810547,True,True,True,False,2
Cora,0,810,1068,0.8327516317367554,0.16724839806556702,0.8291305303573608,0.8468150496482849,0.9145105481147766,0.3581371307373047,False,False,False,False,1
Cora,0,811,855,1.0,0.0,1.1252824068069458,0.25475791096687317,0.050943806767463684,0.9408570528030396,True,False,True,False,2
Cora,0,811,900,0.7763931751251221,0.22360679507255554,0.44012826681137085,0.23365622758865356,0.014503316022455692,0.20424896478652954,False,False,False,False,0
Cora,0,812,1300,0.8174258470535278,0.18257418274879456,0.40193861722946167,0.340808629989624,0.09248596429824829,0.36046934127807617,False,False,False,False,0
Cora,0,812,1413,0.7658535838127136,0.23414643108844757,0.32005682587623596,0.4319220185279846,0.2872968316078186,0.33226442337036133,False,False,False,False,0
Cora,0,812,1542,0.7717822790145874,0.2282177358865738,0.3509219288825989,0.38551393151283264,0.1523212492465973,0.27297574281692505,False,False,False,False,0
Cora,0,813,2376,0.9148743748664856,0.0851256474852562,1.0991909503936768,0.47834986448287964,0.4436265528202057,1.0374425649642944,True,True,True,False,2
Cora,0,814,893,1.0,0.0,1.2026090621948242,0.5703339576721191,0.6673711538314819,1.2751438617706299,True,True,True,False,2
Cora,0,814,1158,0.9319586157798767,0.06804138422012329,1.3122949600219727,0.39204859733581543,0.19328036904335022,0.9359922409057617,True,False,True,False,2
Cora,0,814,2382,1.0,0.0,1.194519281387329,0.3469856381416321,0.12316886335611343,0.9978135824203491,True,False,True,False,2
Cora,0,814,2383,0.7914855480194092,0.20851442217826843,0.6115443706512451,0.7306088209152222,0.8298957347869873,0.6524487733840942,False,False,False,False,0
Cora,0,815,1174,0.8211145401000977,0.17888544499874115,0.6314043998718262,0.8301773071289062,0.9073682427406311,0.7774032354354858,False,False,False,False,0
Cora,0,815,1344,0.9082337021827698,0.09176629036664963,1.0612928867340088,0.8574776649475098,0.9339697957038879,1.2228336334228516,False,True,True,False,2
Cora,0,815,2017,0.8748913407325745,0.12510864436626434,0.8180890083312988,0.7888669967651367,0.8884191513061523,0.9858793020248413,False,False,False,False,1
Cora,0,815,2018,0.8294394016265869,0.1705605834722519,0.6224764585494995,0.9428942203521729,0.9490561485290527,0.8228991627693176,False,False,False,False,1
Cora,0,816,1842,1.0,0.0,1.0509073734283447,0.5597693920135498,0.6463085412979126,1.281630277633667,True,True,True,False,2
Cora,0,816,1980,0.8095238208770752,0.1904761791229248,0.3370380997657776,0.5452908277511597,0.5890241265296936,0.5883316993713379,False,False,False,False,0
Cora,0,816,2282,0.8941487669944763,0.10585122555494308,0.885030210018158,0.5382338762283325,0.5873478651046753,0.9019386172294617,False,False,False,False,1
Cora,0,816,2405,0.9485655426979065,0.05143444985151291,0.9565629363059998,0.5155457258224487,0.5466802716255188,1.1438852548599243,True,True,False,False,2
Cora,0,817,1736,0.8636363744735718,0.13636364042758942,0.5271481275558472,0.40707531571388245,0.2219225913286209,0.6137125492095947,False,False,False,False,1
Cora,0,817,1763,0.9090908765792847,0.09090909361839294,0.8241016864776611,0.39091333746910095,0.18562786281108856,0.8668099641799927,False,False,False,False,2
Cora,0,817,2456,0.7824029326438904,0.21759706735610962,0.273340106010437,0.42507895827293396,0.26361051201820374,0.34990161657333374,False,False,False,False,0
Cora,0,818,1999,0.8330755233764648,0.16692447662353516,0.7889730930328369,0.8122033476829529,0.8977479338645935,0.8092340230941772,False,False,False,False,1
Cora,0,819,1358,0.9440982937812805,0.055901698768138885,1.278040885925293,0.5438704490661621,0.609066367149353,1.1561839580535889,True,True,True,False,2
Cora,0,819,1606,0.6968304514884949,0.3031695485115051,0.3019823431968689,0.6285378932952881,0.7191166281700134,0.4519349932670593,False,False,False,False,0
Cora,0,820,889,0.8075498938560486,0.19245009124279022,0.45874935388565063,0.8117260336875916,0.8926462531089783,0.2822315990924835,False,False,False,False,0
Cora,0,822,1973,0.7891814708709717,0.21081852912902832,0.701370120048523,0.5803964734077454,0.653669536113739,0.3974928855895996,False,False,False,False,0
Cora,0,823,1169,1.0,0.0,1.0573573112487793,0.4181807041168213,0.2735952138900757,1.0826835632324219,True,True,True,False,2
Cora,0,823,1358,0.9457674026489258,0.05423261597752571,1.1528677940368652,0.4305204153060913,0.307849258184433,1.0098206996917725,True,False,True,False,2
Cora,0,823,1765,1.0,0.0,1.0565191507339478,0.39740997552871704,0.21179214119911194,1.0626230239868164,True,True,True,False,2
Cora,0,823,2221,0.9470744132995605,0.05292561277747154,0.9563078284263611,0.5087292790412903,0.5284600257873535,1.1256285905838013,True,True,False,False,2
Cora,0,824,1831,1.0,0.0,1.1945557594299316,0.530377984046936,0.5826834440231323,1.103982925415039,True,True,True,False,2
Cora,0,825,1765,0.9354502558708191,0.06454972177743912,1.0664310455322266,0.4080757796764374,0.24036148190498352,0.9622111916542053,True,False,True,False,2
Cora,0,826,2287,0.8666337728500366,0.13336625695228577,0.6328256130218506,0.6908590197563171,0.8012534976005554,0.9164783358573914,False,False,False,False,1
Cora,0,826,2528,1.0,0.0,1.0798046588897705,0.6547456383705139,0.7802637815475464,1.3598315715789795,True,True,True,False,2
Cora,0,827,1039,0.9024100303649902,0.09758999943733215,0.9608263969421387,0.7485561370849609,0.8626921772956848,1.123077630996704,False,True,False,False,2
Cora,0,827,1921,0.8139031529426575,0.18609683215618134,0.5195320844650269,0.8059307932853699,0.8886378407478333,0.7515122294425964,False,False,False,False,0
Cora,0,827,1999,0.899874746799469,0.10012523084878922,1.0668318271636963,0.7539219260215759,0.8660447001457214,1.091994047164917,False,True,True,False,1
Cora,0,828,1795,0.881530225276947,0.11846977472305298,1.0450403690338135,0.6588999629020691,0.7710078954696655,0.9419866800308228,False,False,False,False,1
Cora,0,828,2464,0.7113248705863953,0.28867512941360474,0.5705852508544922,1.1935367584228516,0.9862983226776123,0.5990087985992432,False,False,False,False,0
Cora,0,829,1816,0.8595121502876282,0.14048786461353302,0.5784563422203064,0.6254433393478394,0.7289555668830872,0.8383499383926392,False,False,False,False,1
Cora,0,830,1914,0.925464391708374,0.07453560084104538,1.3310983180999756,0.5894423723220825,0.6960133910179138,1.1835689544677734,True,True,True,False,2
Cora,0,830,2100,0.8500000238418579,0.14999999105930328,0.8903505206108093,0.7427282929420471,0.8465855121612549,0.8524159789085388,False,False,False,False,1
Cora,0,831,1011,0.5917516946792603,0.40824830532073975,0.42584359645843506,0.18205663561820984,0.0020406674593687057,0.03339771181344986,False,False,False,False,0
Cora,0,831,1358,0.9087129235267639,0.09128709137439728,0.9574010372161865,0.5334382653236389,0.5819546580314636,1.0505611896514893,False,True,False,False,2
Cora,0,831,1638,0.6594973802566528,0.3405025899410248,0.1859922707080841,0.25190675258636475,0.01778296008706093,0.0721886157989502,False,False,False,False,0
Cora,0,831,1733,0.7113248705863953,0.28867512941360474,0.49161869287490845,0.18131819367408752,0.0032796442974358797,0.10720792412757874,False,False,False,False,0
Cora,0,831,2093,1.0,0.0,1.1321696043014526,0.2328253537416458,0.041615042835474014,0.9846584796905518,True,False,True,False,2
Cora,0,832,2600,0.7190243005752563,0.28097572922706604,0.548137903213501,0.40853244066238403,0.21106332540512085,0.1691567599773407,False,False,False,False,0
Cora,0,833,1130,0.876908540725708,0.12309148907661438,0.7066904306411743,0.43297502398490906,0.3039865791797638,0.5454047918319702,False,False,False,False,1
Cora,0,833,1641,0.7899580001831055,0.21004202961921692,0.4157131314277649,0.47957271337509155,0.4231469929218292,0.3427045941352844,False,False,False,False,0
Cora,0,833,1678,0.8301584720611572,0.16984155774116516,0.7190437912940979,0.5147755146026611,0.5228481888771057,0.4841119349002838,False,False,False,False,1
Cora,0,833,2036,0.6688669323921204,0.33113306760787964,0.4574739336967468,0.38901814818382263,0.15589241683483124,0.10886596143245697,False,False,False,False,0
Cora,0,833,2495,0.85566246509552,0.14433756470680237,0.6159900426864624,0.45639947056770325,0.3661540448665619,0.5464251637458801,False,False,False,False,1
Cora,0,833,2595,0.7199440002441406,0.28005602955818176,0.5813716053962708,0.42319050431251526,0.2543546259403229,0.18121856451034546,False,False,False,False,0
Cora,0,834,876,0.8048200011253357,0.1951799988746643,0.5161795616149902,0.39875856041908264,0.19007360935211182,0.37043583393096924,False,False,False,False,0
Cora,0,834,2168,0.7142857313156128,0.2857142686843872,0.3958166241645813,0.4322921335697174,0.28532904386520386,0.255939781665802,False,False,False,False,0
Cora,0,835,1121,0.9235280752182007,0.07647190988063812,0.9690984487533569,0.48436257243156433,0.46155527234077454,0.8336490988731384,True,False,False,False,2
Cora,0,835,1134,0.7948043346405029,0.20519566535949707,0.3183441162109375,0.49239087104797363,0.4594417214393616,0.24600976705551147,False,False,False,False,0
Cora,0,835,1654,0.7566678524017334,0.2433321177959442,0.4995262622833252,0.5381557941436768,0.571532666683197,0.31741487979888916,False,False,False,False,0
Cora,0,835,1810,0.8421052694320679,0.15789473056793213,0.4930398464202881,0.4858558773994446,0.4468333125114441,0.5057211518287659,False,False,False,False,1
Cora,0,836,1013,0.8545213937759399,0.14547859132289886,0.603818953037262,0.5085831880569458,0.5113329887390137,0.7084213495254517,False,False,False,False,1
Cora,0,836,1131,0.9024100303649902,0.09758999943733215,0.8430871963500977,0.5754377841949463,0.6645287871360779,1.024305820465088,False,False,False,False,2
Cora,0,836,1343,0.6399588584899902,0.36004114151000977,0.36899641156196594,0.6484779119491577,0.7410538196563721,0.4205961525440216,False,False,False,False,0
Cora,0,836,1572,0.9127128720283508,0.08728715032339096,0.9639238715171814,0.5367306470870972,0.5915749669075012,1.095966100692749,True,True,False,False,2
Cora,0,836,2078,0.9047619104385376,0.0952380895614624,0.8794183731079102,0.5643192529678345,0.6464543342590332,1.0486297607421875,False,True,False,False,2
Cora,0,836,2403,0.7560250163078308,0.24397499859333038,0.5495954751968384,0.40978533029556274,0.21638363599777222,0.28077399730682373,False,False,False,False,0
Cora,0,837,1422,0.9391419291496277,0.060858067125082016,1.2294657230377197,0.4924381673336029,0.48232635855674744,0.9655089974403381,True,False,True,False,2
Cora,0,837,2248,0.8525580167770386,0.14744195342063904,0.7743604183197021,0.7173206210136414,0.8249398469924927,0.6445776224136353,False,False,False,False,1
Cora,0,837,2670,0.7713351845741272,0.2286648005247116,0.6657313704490662,0.9899390935897827,0.9534290432929993,0.4340973496437073,False,False,False,False,0
Cora,0,838,868,0.7713351845741272,0.2286648005247116,0.5899715423583984,0.7387637495994568,0.8366736769676208,0.6139494180679321,False,False,False,False,0
Cora,0,838,1131,0.9472953677177429,0.05270463228225708,0.9816703796386719,0.5732447504997253,0.6675897836685181,1.1969244480133057,True,True,False,False,2
Cora,0,838,2280,0.5133357048034668,0.4866642951965332,0.3449092507362366,0.42719101905822754,0.2648494839668274,0.1482217013835907,False,False,False,False,0
Cora,0,839,965,0.7777777314186096,0.2222222536802292,0.31958311796188354,0.39194947481155396,0.16850082576274872,0.2973179817199707,False,False,False,False,0
Cora,0,839,2277,0.8782838582992554,0.12171613425016403,0.7264776229858398,0.4188714623451233,0.2602579891681671,0.6789045333862305,False,False,False,False,1
Cora,0,840,1903,0.8222953081130981,0.17770466208457947,0.376175194978714,0.4422113597393036,0.3241017162799835,0.4937504529953003,False,False,False,False,0
Cora,0,840,2481,0.8873127698898315,0.11268723011016846,0.6908752918243408,0.5849398970603943,0.6742219924926758,0.9141279458999634,False,False,False,False,1
Cora,0,841,2034,1.0,0.0,1.2936010360717773,0.4880983233451843,0.4763500988483429,1.201370120048523,True,True,True,False,2
Cora,0,842,2016,0.8448736667633057,0.15512631833553314,0.72348952293396,1.0173821449279785,0.9706289172172546,0.8844471573829651,False,False,False,False,1
Cora,0,843,2339,0.7774340510368347,0.22256596386432648,0.5604547262191772,0.6687473654747009,0.7675825357437134,0.4027949571609497,False,False,False,False,0
